,ID,name,address,a1,a2,city,pCode,lat,long,dist,dUnit,phone,sCode,cCode,hours,type,brand,brandDV,typeDV
613,Bata_3873,3873 KANTH ROAD MBD,BATA SHOE STORE,BATA SHOE STORE,,MORADABAD,244001,28.873656,78.724947,1127.04,km,7906788479,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
614,Bata_3079,3079 MATH HOLI GATE,BATA SHOE STORE,BATA SHOE STORE,,MATHURA,281001,27.498755,77.685114,1127.75,km,8527300691,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
615,Bata_4496,4496 M/S. DEV FOOTWEAR,DUBEYJI MARKET,DUBEYJI MARKET,,ANUPSHAHAR,203390,28.35052,78.262113,1128.92,km,9639153294,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
616,Bata_7618,7618 NSP PITAMPURA ,BATA SHOE STORE,BATA SHOE STORE,,NEW DELHI,110034,27.2046,77.4977,1128.99,km,9958761129,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
617,Bata_4252,4252 M/S SHRI DADAJI ENTERPRISES,SHOP NO UG-6/UG-15,SHOP NO UG-6/UG-15,,KHANDWA,450001,21.817734,76.343848,1130.74,km,9926882277,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
618,Bata_4401,4401 M/S PRINCE PRIDE,"11, CIRCULAR ROAD","11, CIRCULAR ROAD",,BHARATPUR,321001,27.222819,77.485284,1131.00,km,9414877600,Rajasthan,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
619,Bata_1735,1735 BIDAR         ,DR.S PATIL SHOPPING CMPLX,DR.S PATIL SHOPPING CMPLX,,BIDAR,585401,17.920254,77.513085,1132.92,km,8660013514,Karnataka,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
620,Bata_3844,3844 KASHIPUR II   ,BATA SHOE STORE,BATA SHOE STORE,,KASHIPUR,244713,29.213047,78.954255,1133.83,km,7409055100,Uttarakhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
621,Bata_4372,4372 M/S PRAKASH BPO,"ASTHAAN MALL, GROUND FLOO","ASTHAAN MALL, GROUND FLOO",,RAMNAGAR ,244715,29.40069,79.12693,1135.04,km,9720079191,Uttarakhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
622,Bata_4319,4319 M/S SHUBHAM ENTERPRISES,SHOP NO 1-2-6,SHOP NO 1-2-6,,ZAHEERABAD,502220,17.67,77.6,1137.81,km,9849792431,Telengana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
623,Bata_4454,4454 M/S GVB ENTERPRISES,"#7-93, SANTOSH NAGAR,","#7-93, SANTOSH NAGAR,",,JADCHERLA,509301,16.763,78.1443,1141.04,km,9966969679,Telengana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
624,Bata_4466,4466 M/S. NEW PLATINUM ENTERPRISES,"H.NO.15-93,","H.NO.15-93,",,NAGARKURNOOL,509209,16.4939,78.3102,1143.76,km,9030286364,Telengana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
625,Bata_4361,4361 M/S SGD FASHIONS,"# 1-6-63/1/B,","# 1-6-63/1/B,",,NARAYANPET,509210,17.744,77.49,1144.16,km,7396022122,Telengana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
626,Bata_4192,4192 M/S R W SALES,"HOUSE NO 2 , WARD NO 24","HOUSE NO 2 , WARD NO 24",,PARBHANI,431401,19.272189,76.770633,1145.95,km,9850950950,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
627,Bata_4462,4462 M/S. AADI VISHNU ENTERPRISES,8-3-2/A/1,8-3-2/A/1,,MAHABUBNAGAR,509001,16.7522,78.0089,1153.66,km,7601086141,Telengana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
628,Bata_4393,4393 M/S RANA & SONS,511 A,511 A,,KHURJA,203131,28.244686888,77.8462231641,1156.37,km,9990774737,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
629,Bata_4294,4294 M/S SRI SIDDHI VINAYAKA ENTERP,VEERASHAIVA RUDRA BHOOMI ,VEERASHAIVA RUDRA BHOOMI ,,TANDUR,501141,17.25,77.58,1162.71,km,9030087017,Telengana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
630,Bata_4353,4353 M/S WHITE GOLD ENTERPRISES,COURT ROAD,COURT ROAD,,BULANDSHAHR,203001,28.4063561086,77.8472844,1166.07,km,9920533003,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
631,Bata_1486,1486 NELLORE       ,"ADITI CRYSTAL 23/1462,","ADITI CRYSTAL 23/1462,",,NELLORE,524001,14.4396783,79.9767923,1167.97,km,9246666176,Andhra Pradesh (New),IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
632,Bata_4269,4269 M/S ROHIT SALES,SHOP NO. 20 & 21,SHOP NO. 20 & 21,,BULDHANA,443001,20.535078,76.178877,1168.38,km,9421464400,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
633,Bata_9167,9167 NELLORE 1     ,PLOT NO 449 100FT ROAD,PLOT NO 449 100FT ROAD,,NELLORE,524003,14.432683,79.978732,1168.43,km,7382087604,Andhra Pradesh (New),IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
634,Bata_4615,4615 M/S. KAMAKHYA PRODUCTS,BATA SHOE STORE,BATA SHOE STORE,,KANADIA ROAD-INDORE,452018,22.72126,75.89886,1172.25,km,9826270888,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
635,Bata_2471,2471 INDORE C21 HP,SHOP23 GROUND FLOOR,SHOP23 GROUND FLOOR,,INDORE,452010,22.743947,75.894205,1172.73,km,8602121855,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
636,Bata_2304,2304 A B RD INDORE,B-2 CHANDRA NAGAR,B-2 CHANDRA NAGAR,,INDORE,452011,22.74225935,75.89325964,1172.82,km,9617144220,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
637,Bata_2759,2759 SHIVOM MG ROAD,G-2 BLOCK D,G-2 BLOCK D,,INDORE,452001,22.72250552,75.88082492,1174.10,km,9977530300,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
638,Bata_4338,4338 M/S PLATINUM ENTERPRISES,16-122,16-122,,WANAPARTHY,509103,16.36,78.06,1174.11,km,9160169162,Telengana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
639,Bata_2270,2270 R N T MARG,4 5  6 GROUND FLOOR,4 5  6 GROUND FLOOR,,INDORE,452001,22.71823033,75.87230623,1174.97,km,9926028078,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
640,Bata_2631,2631 SAPNA SANGEETA,SHOP NO.18 GROUND FLOOR,SHOP NO.18 GROUND FLOOR,,INDORE,452001,22.70117037,75.86939871,1175.27,km,9893079312,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
641,Bata_2144,2144 IND OLD P O,INDORE OLD POST OFFICE,INDORE OLD POST OFFICE,,INDORE,452004,22.716792,75.855655,1176.68,km,9826720900,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
642,Bata_2779,2779 P Y  ROAD,308 JAWAHAR MARG,308 JAWAHAR MARG,,INDORE,450001,22.716527,75.855589,1176.69,km,8871811146,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
643,Bata_2605,2605 RANJIT HANUMAN,SHOP NO.204 USHA NAGAR,SHOP NO.204 USHA NAGAR,,INDORE,452001,22.70331,75.840932,1178.19,km,9009688068,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
644,Bata_4177,4177 M/S VANDANAM ENTERPRISES,PLOT NO-7 SCHEME NO- 97 ,PLOT NO-7 SCHEME NO- 97 ,,INDORE,452005,22.670295,75.832685,1179.05,km,9826392526,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
645,Bata_4553,4553 M/S. PRAMOD MARKETING,BATA SHOE STORE,BATA SHOE STORE,,MHOW,453331,22.60771,75.79433,1183.05,km,9425060554,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
646,Bata_4284,4284 M/S ELLURE LIFESTYLE INDIA PRI,"104, NEAR ATARPURA CHOPLA","104, NEAR ATARPURA CHOPLA",,HAPUR,245201,28.7295887,77.7822058,1191.42,km,9899911178,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
647,Bata_4571,4571 M/S. HARIOM TRADERS,BATA SHOE STORE,BATA SHOE STORE,,PALWAL,121102,28.138151,77.333413,1192.96,km,9991068446,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
648,Bata_4582,4582 M/S. SANJAY KUMAR CONTRACTOR,BATA SHOE STORE,BATA SHOE STORE,,PALWAL,121102,28.138151,77.333413,1192.96,km,9416290429,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
649,Bata_7476,7476 GRAND VENICE  ,BATA SHOE STORE,BATA SHOE STORE,,NOIDA,201308,28.452534,77.526311,1195.19,km,9536234826,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
650,Bata_2311,2311 GANDHI CHOWK,CITY SURVEY 461  462,CITY SURVEY 461  462,,BHUSAWAL,425201,21.050445,75.786025,1198.30,km,9890914198,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
651,Bata_7403,7403 OMAXE GR NOIDA,BATA SHOE STORE,BATA SHOE STORE,,NOIDA,201308,28.490121,77.514326,1198.43,km,7503126679,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
652,Bata_4384,4384 M/S K R ENTERPRISES,BESIDE CHANDANA BROS ARCH,BESIDE CHANDANA BROS ARCH,,NANDYAL  ,518501,15.486607,78.481766,1198.79,km,8978456868,Andhra Pradesh (New),IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
653,Bata_2490,2490 LATUR,SABDE BUILDING,SABDE BUILDING,,LATUR,413512,18.399001,76.584507,1199.15,km,9665903734,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
654,Bata_3736,3736 GAMA SHOPPING ,BATA SHOE STORE,BATA SHOE STORE,,NOIDA,201308,28.481443,77.498778,1199.19,km,8447839324,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
655,Bata_4315,4315 M/S ANUYUG ENTERPRISES,OPPOSITE OF HARI PALACE,OPPOSITE OF HARI PALACE,,DADRI,203207,28.548117,77.547367,1199.22,km,9717372113,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
656,Bata_4422,4422 M/S LAXMI SALES INDIA PRIVATE ,FF SHAILESH FARM COLONY,FF SHAILESH FARM COLONY,,PILKHUWA,245304,28.708774,77.659735,1199.97,km,8368435690,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
657,Bata_4542,4542 M/S. MADHAV TRADING,BATA SHOE STORE,BATA SHOE STORE,,KHARGONE,451001,21.82857,75.61399,1205.71,km,9302816561,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
658,Bata_2428,2428 KHARGONE II   ,C1  C2 GROUND  FIRST,C1  C2 GROUND  FIRST,,KHARGONE,451001,21.827182,75.613962,1205.72,km,9977288897,Madhya Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
659,Bata_4268,4268 M/S WHITE GOLD ENTERPRISES,S D PURAM COLONY,S D PURAM COLONY,,BIJNOR,246701,29.3858908,78.1432894,1206.70,km,9920533003,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
660,Bata_4324,4324 M/S DHARMA TRADERS,"KHASRA NO 14/21, ","KHASRA NO 14/21, ",,BALLABHGARH,121004,28.325536,77.2935883,1207.03,km,9717863283,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
661,Bata_7410,7410 GUMANPURA KOTA,BATA SHOE STORE,BATA SHOE STORE,,KOTA,324007,25.176156,75.847615,1208.26,km,9116811687,Rajasthan,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
662,Bata_7484,7484 SEC 15-FBD FAM,BATA SHOE STORE,BATA SHOE STORE,,FARIDABAD,121007,28.389003,77.318088,1208.67,km,9389542344,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
663,Bata_3069,3069 FARIDABAD II,BATA SHOE STORE,BATA SHOE STORE,,FARIDABAD,121001,28.377562,77.303758,1209.20,km,9540043184,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
664,Bata_3679,3679 FARIDABAD III,BATA SHOE STORE,BATA SHOE STORE,,FARIDABAD,121001,28.381395,77.297499,1209.94,km,9990047962,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
665,Bata_7597,7597 NIT MARKET FBD,BATA SHOE STORE,BATA SHOE STORE,,FARIDABAD,121001,28.391189,77.301444,1210.19,km,9540397270,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
666,Bata_3553,3553 SHASTRI NAGAR,BATA SHOE STORE,BATA SHOE STORE,,MEERUT,250001,28.962333,77.731237,1210.33,km,9548627099,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
667,Bata_1595,1595 KARNOOL       ,"40-9-A-2,PARK ROAD,","40-9-A-2,PARK ROAD,",,KARNOOL,518001,15.831592,78.044949,1210.67,km,9440593272,Andhra Pradesh (New),IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
668,Bata_9228,9228 VARIETY MALL  ,VARIETY MALL,VARIETY MALL,,KARNOOL,518004,15.827415,78.03527,1211.77,km,8074570166,Andhra Pradesh (New),IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
669,Bata_4102,4102 M/S DHANESHWARI INC,KHASARA NO-114/3,KHASARA NO-114/3,,NOIDA,201304,28.541347,77.387469,1211.94,km,9313127288,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
670,Bata_7515,7515 GAUR CITY MALL,BATA SHOE STORE,BATA SHOE STORE,,NOIDA,201301,28.605927,77.429543,1212.37,km,9717463482,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
671,Bata_4169,4169 M/S JAGJIT ENTERPRISES,"SCO NO 72,","SCO NO 72,",,FARIDABAD,121001,28.437768,77.298239,1213.18,km,9810607799,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
672,Bata_7544,7544 SHOPPRIX MALL ,BATA SHOE STORE,BATA SHOE STORE,,MEERUT,250103,28.947973,77.675473,1213.84,km,9315728294,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
673,Bata_4175,4175 M/S VAISHNAVI ENTERPRISES,GHAR NO 1/32/246,GHAR NO 1/32/246,,JALNA,431203,19.847999,75.903178,1214.12,km,9371260333,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
674,Bata_7435,7435 CROWN INTERIOR,BATA SHOE STORE,BATA SHOE STORE,,FARIDABAD,121003,28.469911,77.307307,1214.32,km,9650222777,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
675,Bata_3323,3323 MEERUT B BRIDG,BATA SHOE STORE,BATA SHOE STORE,,MEERUT,250001,28.993845,77.705543,1214.40,km,8755752767,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
676,Bata_4591,4591 M/S. SS FASHION ENTERPRISES,BATA SHOE STORE,BATA SHOE STORE,,SPECTRUM-NOIDA,201301,28.573231,77.378828,1214.56,km,8826655125,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
677,Bata_4631,4631 VRIDDHI RETAIL CHAIN PVT LTD,BATA SHOE STORE,BATA SHOE STORE,,MODINAGAR,201204,28.834386,77.575468,1214.63,km,9870151936,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
678,Bata_7438,7438 ABU LANE II   ,BATA SHOE STORE,BATA SHOE STORE,,MEERUT,250001,28.996196,77.702382,1214.80,km,9719716629,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
679,Bata_3321,3321 MEERUT CANTT,BATA SHOE STORE,BATA SHOE STORE,,MEERUT,250001,28.996824,77.698511,1215.15,km,7830891858,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
680,Bata_3832,3832 GAUR CENTRAL  ,BATA SHOE STORE,BATA SHOE STORE,,GHAZIABAD,201002,28.67383,77.440361,1215.62,km,9211527512,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
681,Bata_3318,3318 GHAZIABAD S G,BATA SHOE STORE,BATA SHOE STORE,,GHAZIABAD,201001,28.6734,77.4364,1215.91,km,9599132872,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
682,Bata_7533,7533 JASOLA FRANCHI,BATA SHOE STORE,BATA SHOE STORE,,NEW DELHI,110025,28.3233,77.184,1216.07,km,9718398647,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
683,Bata_3962,3962 LOGIX MALL    ,BATA SHOE STORE,BATA SHOE STORE,,NOIDA,201301,28.574298,77.353674,1216.70,km,9999603221,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
684,Bata_7471,7471 HP LOGIX MALL ,BATA SHOE STORE,BATA SHOE STORE,,NOIDA,201307,28.574539,77.353454,1216.73,km,8800857630,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
685,Bata_7490,7490 AMBEDKAR ROAD ,BATA SHOE STORE,BATA SHOE STORE,,GHAZIABAD,201001,28.673876,77.422852,1217.05,km,9899738805,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
686,Bata_7477,7477 SEC 37C CHD,BATA SHOE STORE,BATA SHOE STORE,,CHANDIGARH,160036,28.566785,77.341352,1217.26,km,9718599562,Chandigarh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
687,Bata_3791,3791 DLF MALL   HP,"BATA SHOE STORE,","BATA SHOE STORE,",,NOIDA,201301,28.570434,77.33728,1217.81,km,9212192856,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
688,Bata_3893,3893 GIP NOIDA     ,BATA SHOE STORE,BATA SHOE STORE,,NOIDA,201301,28.567026,77.325405,1218.59,km,9999999999,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
689,Bata_3946,3946 GIP II NOIDA  ,BATA SHOE STORE,BATA SHOE STORE,,NOIDA,201301,28.567026,77.325405,1218.59,km,9891024208,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
690,Bata_3438,3438 GIP   NOIDA   ,SHOP NO 12,SHOP NO 12,,NOIDA,201301,28.567817,77.325858,1218.60,km,9582082678,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
691,Bata_4479,4479 M/S. SAHIL FASHION,"BATA SHOE STORE, 1ST FLR","BATA SHOE STORE, 1ST FLR",,NUH,122107,28.097318,77.003603,1218.67,km,8930068252,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
692,Bata_3036,3036 NOIDA II,BATA SHOE STORE,BATA SHOE STORE,,NOIDA,201301,28.571203,77.324084,1218.95,km,9971100355,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
693,Bata_3790,3790 DLF MALL NOIDA,BATA SHOE STORE,BATA SHOE STORE,,NOIDA,201301,28.56734,77.321151,1218.96,km,9811735572,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
694,Bata_3596,3596 BATA SHIPRA ML,SHOP NO. 15  16,SHOP NO. 15  16,,GHAZIABAD,201014,28.634184,77.369834,1218.97,km,9899598024,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
695,Bata_3595,3595 HP SHIPRA MALL,"SHOP NO. 80, LEVEL II","SHOP NO. 80, LEVEL II",,GHAZIABAD,201010,28.633857,77.369383,1218.99,km,8851481998,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
696,Bata_3997,3997 OPPULANT MALL ,BATA SHOE STORE,BATA SHOE STORE,,GHAZIABAD,201001,28.633896,77.369454,1218.99,km,8802093110,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
697,Bata_3995,3995 INDIRAPURAM   ,BATA SHOE STORE,BATA SHOE STORE,,GHAZIABAD,201014,28.639395,77.3692377,1219.34,km,9818188943,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
698,Bata_4160,4160 M/S SOM ENTERPRISES,124 HIG,124 HIG,,GHAZIABAD,201014,28.64742,77.359499,1220.62,km,9711161064,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
699,Bata_3668,3668 VASUNDHRA     ,BATA SHOE STORE,BATA SHOE STORE,,GHAZIABAD,201012,28.6573221,77.3619075,1221.02,km,8700415270,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
700,Bata_3845,3845 WSM MOHAN NGR ,BATA SHOE STORE,BATA SHOE STORE,,GHAZIABAD,201007,28.680591,77.374791,1221.38,km,9069886826,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
701,Bata_2280,2280 JALGAON II,RAKA CHAMBERS M G ROAD,RAKA CHAMBERS M G ROAD,,JALGAON,425101,21.015202,75.565353,1221.53,km,9923674398,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
702,Bata_2541,2541 JALGAON3  2357,STORE NO.45 GROUND FLR,STORE NO.45 GROUND FLR,,JALGAON,425001,21.016622,75.560873,1221.97,km,9890914198,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
703,Bata_3783,3783 MAHAGUN METRO ,"BATA SHOE STORE,","BATA SHOE STORE,",,GHAZIABAD,201010,28.644794,77.335537,1222.42,km,9716534394,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
704,Bata_3701,3701 KALKAJI,BATA SHOE STORE,BATA SHOE STORE,,NEW DELHI,110019,28.541603,77.258571,1222.59,km,9818137872,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
705,Bata_3924,3924 ANSAL PLAZA GZ,BATA SHOE STORE,BATA SHOE STORE,,GHAZIABAD,201010,28.645195,77.3329698,1222.66,km,9873034757,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
706,Bata_3894,3894 KHANPUR       ,"BATA SHOE STORE,","BATA SHOE STORE,",,NEW DELHI,110062,28.5088447,77.2323025,1222.83,km,9582524823,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
707,Bata_7455,7455 C R PARK      ,BATA SHOE STORE,BATA SHOE STORE,,NEW DELHI,110019,28.540082,77.251137,1223.11,km,9999084829,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
708,Bata_7606,7606 ALWAR,BATA SHOE STORE,BATA SHOE STORE,,ALWAR,301001,27.560932,76.625015,1223.79,km,9782241742,Rajasthan,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
709,Bata_3890,3890 PACIFIC GZB   ,"BATA SHOE STORE,","BATA SHOE STORE,",,GHAZIABAD,201010,28.646564,77.320058,1223.80,km,9718515051,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
710,Bata_3886,3886 HP PACIFIC GZB,BATA SHOE STORE,BATA SHOE STORE,,GHAZIABAD,201010,28.646603,77.319984,1223.81,km,7289013703,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
711,Bata_7580,7580 CP - B BLOCK,BATA SHOE STORE,BATA SHOE STORE,,NEW DELHI,110001,28.51978,77.22811,1223.82,km,8448665735,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
712,Bata_3854,3854 MAYUR VIHARIII,BATA SHOE STORE,BATA SHOE STORE,,NEW DELHI,110091,28.616593,77.293676,1224.16,km,9810734840,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
713,Bata_7546,7546 G K           ,BATA SHOE STORE,BATA SHOE STORE,,NEW DELHI,110048,28.543122,77.231836,1224.89,km,7982395445,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
714,Bata_3878,3878 BASANT VIHAR  ,BATA SHOE STORE,BATA SHOE STORE,,ALWAR,301001,27.576269,76.617767,1225.18,km,9782241742,Rajasthan,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
715,Bata_7531,7531 HP DLF PLACE  ,BATA SHOE STORE,BATA SHOE STORE,,NEW DELHI,110017,28.5286543,77.2173141,1225.24,km,8285880764,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
716,Bata_7509,7509 NEBH SARAI    ,BATA SHOE STORE,BATA SHOE STORE,,NEW DELHI,110068,28.5101522,77.2019463,1225.42,km,8126580302,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
717,Bata_3728,3728 SADAR BAZAR,BATA SHOE STORE,BATA SHOE STORE,,GURUGRAM,122001,28.676328,77.322019,1225.44,km,9999999999,Haryana,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
718,Bata_7485,7485 AKSHARDHAM    ,BATA SHOE STORE,BATA SHOE STORE,,DELHI,110092,28.618211,77.279234,1225.45,km,7701813690,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
719,Bata_3070,3070 LAJPATNAGAR II,BATA SHOE STORE,BATA SHOE STORE,,NEW DELHI,110024,28.5683167,77.2430033,1225.46,km,9873492884,Delhi,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
